TCFG,UserDate,Value,trend,change,dummy,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,Dummy7,Ez1,Ez2,Ez3,Ez4,Ez5,Ez6,Ez7,Ez8,Ez9,Ez10,Ez11,Ez12,Ez13,Ez14,Ez15,Ez16,Ez17,Ez18,Ez19,Ez20,Ez21,Ez22,Ez23,Ez24,Ez25,Ez26,Ez27,Ez28,Ez29,Ez30,Ez31,Ez32,Ez33,Ez34,Ez35,Ez36,Ez37,Ez38,Ez39,Ez40,Ez41,Ez42,Ez43,Ez44,Ez45,Ez46,Ez47,Ez48,Ez49,Ez50,Ez51,Ez52,Ez53,Ez54,Ez55,Ez56,Ez57,Ez58
tcfg NDX,1996-01-17,545.51001,U,-0.049403755322,,1,0,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.5000,0.5833,0.5000,0.4500,0.3750,0.3214,0.2812,0.2500,0.2250,0.2045,0.1875,0.1731,0.1607,0.1500,0.1406,0.1324,0.1250,0.1184,0.1125,0.1071,0.1023,0.0978,0.0938,0.0900,0.0865,0.0833,0.0804,0.0776,0.0750,0.0726,0.0703,0.0682,0.0662,0.0643,0.0625,0.0608,0.0592,0.0577,0.0563,0.0549,0.0536,0.0523,0.0511,0.0500,0.0489,0.0479,0.0469,0.0459,0.0450,0.0441,0.0433,0.0425,0.0417,0.0409,0.0402,0.0395,0.0388
tcfg NDX,1996-01-18,554.320007,U,0.668209352296,,1,1,0.75,0.75,0.75,0.25,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0,1.0000,1.0000,0.9167,0.8750,0.8500,0.7500,0.6429,0.5625,0.5000,0.4500,0.4318,0.4167,0.4038,0.3929,0.3833,0.3750,0.3676,0.3611,0.3553,0.3500,0.3333,0.3182,0.3043,0.2917,0.2800,0.2692,0.2593,0.2500,0.2414,0.2333,0.2258,0.2188,0.2121,0.2059,0.2071,0.2083,0.2095,0.2105,0.2115,0.2125,0.2134,0.2143,0.2151,0.2159,0.2167,0.2174,0.2181,0.2188,0.2194,0.2200,0.2206,0.2212,0.2217,0.2222,0.2227,0.2232,0.2237,0.2241
tcfg NDX,1996-01-19,564.640015,U,0.730999710145,,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,0.9500,0.9167,0.8929,0.8125,0.7500,0.7000,0.6591,0.6250,0.5962,0.5714,0.5500,0.5312,0.5147,0.5000,0.4868,0.4750,0.4643,0.4545,0.4348,0.4167,0.4000,0.3846,0.3704,0.3571,0.3448,0.3333,0.3226,0.3125,0.3030,0.2941,0.2929,0.2917,0.2905,0.2895,0.2885,0.2875,0.2866,0.2857,0.2849,0.2841,0.2833,0.2826,0.2819,0.2812,0.2806,0.2800,0.2794,0.2788,0.2783,0.2778,0.2773,0.2768,0.2763,0.2759
tcfg NDX,1996-01-22,571.25,U,0.526526678967,,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9643,0.9375,0.8611,0.8000,0.7500,0.7500,0.7500,0.7143,0.6833,0.6562,0.6324,0.6111,0.5921,0.5750,0.5595,0.5455,0.5326,0.5208,0.5100,0.5000,0.4907,0.4821,0.4741,0.4667,0.4597,0.4531,0.4470,0.4412,0.4357,0.4306,0.4257,0.4211,0.4167,0.4125,0.4085,0.4048,0.4012,0.3977,0.3944,0.3913,0.3883,0.3854,0.3827,0.3800,0.3775,0.3750,0.3726,0.3704,0.3682,0.3661,0.3640,0.3621
tcfg NDX,1996-01-23,567.349976,U,-0.328689912196,,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9643,0.9375,0.9167,0.8500,0.7955,0.7917,0.7885,0.7500,0.7167,0.6875,0.6618,0.6389,0.6184,0.6000,0.5833,0.5682,0.5543,0.5417,0.5300,0.5096,0.4907,0.4732,0.4569,0.4417,0.4274,0.4141,0.4015,0.3897,0.3786,0.3750,0.3716,0.3684,0.3654,0.3625,0.3598,0.3571,0.3547,0.3523,0.3500,0.3478,0.3457,0.3438,0.3418,0.3400,0.3382,0.3365,0.3349,0.3333,0.3318,0.3304,0.3289,0.3276
tcfg NDX,1996-01-24,582.140015,U,0.862603987438,,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9688,0.9444,0.9250,0.9091,0.8958,0.8846,0.8750,0.8667,0.8594,0.8529,0.8472,0.8421,0.8375,0.8333,0.8295,0.8261,0.8229,0.8000,0.7788,0.7593,0.7411,0.7241,0.7083,0.6935,0.6797,0.6667,0.6544,0.6429,0.6319,0.6216,0.6118,0.6026,0.5938,0.5854,0.5774,0.5698,0.5625,0.5556,0.5489,0.5426,0.5365,0.5306,0.5250,0.5196,0.5144,0.5094,0.5046,0.5091,0.5134,0.5175,0.5216
tcfg NDX,1996-01-25,572.26001,U,-0.690333982934,,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9688,0.9444,0.9250,0.9091,0.8542,0.8462,0.8393,0.8333,0.7969,0.7647,0.7361,0.7105,0.6875,0.6667,0.6477,0.6304,0.6146,0.6000,0.5865,0.5741,0.5625,0.5517,0.5417,0.5323,0.5234,0.5152,0.5074,0.5000,0.4931,0.4865,0.4803,0.4744,0.4688,0.4634,0.4583,0.4535,0.4489,0.4444,0.4402,0.4362,0.4323,0.4286,0.4250,0.4216,0.4183,0.4151,0.4120,0.4091,0.4062,0.4035,0.4009
tcfg NDX,1996-01-26,577.049988,U,0.395677928311,,0,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0.0000,0.5000,0.6667,0.7500,0.8000,0.8333,0.8571,0.8750,0.8611,0.8500,0.8409,0.8333,0.8269,0.8214,0.8167,0.8125,0.8088,0.8056,0.8026,0.8000,0.7976,0.7955,0.7935,0.7917,0.7900,0.7692,0.7500,0.7321,0.7155,0.7000,0.6855,0.6719,0.6591,0.6471,0.6357,0.6250,0.6149,0.6053,0.5962,0.5875,0.5793,0.5714,0.5640,0.5568,0.5500,0.5435,0.5372,0.5312,0.5255,0.5200,0.5147,0.5096,0.5047,0.5000,0.4955,0.4911,0.4868,0.4828
tcfg NDX,1996-01-29,576.22998,U,-0.070932406418,,1,0.75,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,1.0000,0.8750,0.9167,0.9375,0.9500,0.9583,0.9643,0.9688,0.9722,0.9500,0.9318,0.9167,0.9038,0.8929,0.8833,0.8750,0.8676,0.8611,0.8553,0.8500,0.8452,0.8409,0.8370,0.8333,0.8300,0.8077,0.7870,0.7679,0.7500,0.7333,0.7177,0.7031,0.6894,0.6765,0.6643,0.6528,0.6419,0.6316,0.6218,0.6125,0.6037,0.5952,0.5872,0.5795,0.5722,0.5652,0.5585,0.5521,0.5459,0.5400,0.5343,0.5288,0.5236,0.5185,0.5136,0.5089,0.5044,0.5000
tcfg NDX,1996-01-30,583.98999,U,0.587174690319,,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9750,0.9545,0.9375,0.9231,0.9107,0.9000,0.8906,0.8824,0.8750,0.8684,0.8625,0.8571,0.8523,0.8478,0.8438,0.8400,0.8365,0.8333,0.8304,0.8103,0.7917,0.7742,0.7578,0.7424,0.7279,0.7143,0.7014,0.6892,0.6776,0.6667,0.6562,0.6463,0.6369,0.6279,0.6193,0.6111,0.6033,0.5957,0.5885,0.5816,0.5750,0.5686,0.5625,0.5566,0.5509,0.5455,0.5402,0.5351,0.5302
tcfg NDX,1996-01-31,591.820007,U,0.585236141288,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9861,0.9737,0.9625,0.9524,0.9432,0.9348,0.9271,0.9200,0.9135,0.9074,0.9018,0.8966,0.8750,0.8548,0.8359,0.8182,0.8015,0.7857,0.7708,0.7568,0.7434,0.7436,0.7438,0.7439,0.7440,0.7442,0.7443,0.7444,0.7446,0.7447,0.7448,0.7449,0.7450,0.7451,0.7452,0.7453,0.7454,0.7455,0.7455,0.7456,0.7457
tcfg NDX,1996-02-01,601.880005,U,0.691027885256,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9911,0.9828,0.9750,0.9677,0.9609,0.9545,0.9485,0.9429,0.9375,0.9324,0.9276,0.9231,0.9187,0.9146,0.9107,0.9070,0.9034,0.9000,0.8967,0.8936,0.8906,0.8878,0.8850,0.8824,0.8798,0.8774,0.8750,0.8727,0.8705,0.8684,0.8664
tcfg NDX,1996-02-02,601.419983,U,-0.038196832039,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9911,0.9828,0.9750,0.9677,0.9609,0.9545,0.9485,0.9429,0.9375,0.9324,0.9276,0.9231,0.9187,0.9146,0.9107,0.9070,0.9034,0.9000,0.8967,0.8936,0.8906,0.8878,0.8850,0.8824,0.8798,0.8774,0.8750,0.8727,0.8705,0.8684,0.8664
tcfg NDX,1996-02-05,615.469971,U,0.823651811949,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9917,0.9839,0.9766,0.9697,0.9632,0.9571,0.9514,0.9459,0.9408,0.9359,0.9313,0.9268,0.9226,0.9186,0.9148,0.9111,0.9076,0.9043,0.9010,0.8980,0.8950,0.8922,0.8894,0.8868,0.8843,0.8818,0.8795,0.8772,0.8750
tcfg NDX,1996-02-06,619.200012,U,0.294077360678,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9922,0.9848,0.9779,0.9714,0.9653,0.9595,0.9539,0.9487,0.9437,0.9390,0.9345,0.9302,0.9261,0.9222,0.9185,0.9149,0.9115,0.9082,0.9050,0.9020,0.8990,0.8962,0.8935,0.8909,0.8884,0.8860,0.8836
tcfg NDX,1996-02-07,615.070007,U,-0.321657890707,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0,0.0000,0.5000,0.6667,0.7500,0.8000,0.8333,0.8571,0.8750,0.8889,0.9000,0.9091,0.9167,0.9231,0.9286,0.9333,0.9375,0.9412,0.9444,0.9474,0.9500,0.9524,0.9545,0.9565,0.9583,0.9600,0.9615,0.9630,0.9643,0.9655,0.9667,0.9597,0.9531,0.9470,0.9412,0.9357,0.9306,0.9257,0.9211,0.9167,0.9125,0.9085,0.9048,0.9012,0.8977,0.8944,0.8913,0.8883,0.8854,0.8827,0.8800,0.8775,0.8750,0.8726,0.8704,0.8682,0.8661,0.8640,0.8621
tcfg NDX,1996-02-08,623.799988,U,0.610472221078,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,1996-02-09,623.01001,U,-0.063235325958,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,1996-02-12,625.289978,U,0.180964869035,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,1996-02-13,618.539978,U,-0.492798380997,,0,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0,0.0000,0.1250,0.3333,0.4375,0.5500,0.6250,0.6786,0.7188,0.7500,0.7750,0.7955,0.8125,0.8269,0.8393,0.8500,0.8594,0.8676,0.8750,0.8816,0.8875,0.8929,0.8977,0.9022,0.9062,0.9100,0.9135,0.9167,0.9196,0.9224,0.9250,0.9274,0.9297,0.9318,0.9338,0.9286,0.9236,0.9189,0.9145,0.9103,0.9062,0.9024,0.8988,0.8953,0.8920,0.8889,0.8859,0.8830,0.8802,0.8776,0.8750,0.8725,0.8702,0.8679,0.8657,0.8636,0.8616,0.8596,0.8578
tcfg NDX,1996-02-14,617.590027,U,-0.076639202363,,0,0,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0,0.0000,0.0000,0.0833,0.2500,0.3500,0.4583,0.5357,0.5938,0.6389,0.6750,0.7045,0.7292,0.7500,0.7679,0.7833,0.7969,0.8088,0.8194,0.8289,0.8375,0.8452,0.8523,0.8587,0.8646,0.8700,0.8750,0.8796,0.8839,0.8879,0.8917,0.8952,0.8984,0.9015,0.9044,0.9000,0.8958,0.8919,0.8882,0.8846,0.8812,0.8780,0.8750,0.8721,0.8693,0.8667,0.8641,0.8617,0.8594,0.8571,0.8550,0.8529,0.8510,0.8491,0.8472,0.8455,0.8438,0.8421,0.8405
tcfg NDX,1996-02-15,620.22998,U,0.210534160748,,1,0,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0,1.0000,0.5000,0.5833,0.6250,0.7000,0.7500,0.7857,0.8125,0.8333,0.8500,0.8636,0.8750,0.8846,0.8929,0.9000,0.9062,0.9118,0.9167,0.9211,0.9250,0.9286,0.9318,0.9348,0.9375,0.9400,0.9423,0.9444,0.9464,0.9483,0.9500,0.9516,0.9531,0.9545,0.9559,0.9571,0.9514,0.9459,0.9408,0.9359,0.9313,0.9268,0.9226,0.9186,0.9148,0.9111,0.9076,0.9043,0.9010,0.8980,0.8950,0.8922,0.8894,0.8868,0.8843,0.8818,0.8795,0.8772,0.8750
tcfg NDX,1996-02-16,619.039978,U,-0.095639109154,,1,0.25,0,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0,1.0000,0.6250,0.4167,0.3750,0.4500,0.5000,0.5357,0.5938,0.6389,0.6750,0.7045,0.7292,0.7500,0.7679,0.7833,0.7969,0.8088,0.8194,0.8289,0.8375,0.8452,0.8523,0.8587,0.8646,0.8700,0.8750,0.8796,0.8839,0.8879,0.8917,0.8952,0.8984,0.9015,0.9044,0.9071,0.9028,0.8986,0.8947,0.8910,0.8875,0.8841,0.8810,0.8779,0.8750,0.8722,0.8696,0.8670,0.8646,0.8622,0.8600,0.8578,0.8558,0.8538,0.8519,0.8500,0.8482,0.8465,0.8448
tcfg NDX,1996-02-20,616.830017,U,-0.176627133113,,0,0,0,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0,0.0000,0.0000,0.0000,0.0625,0.1000,0.2083,0.2857,0.3438,0.4167,0.4750,0.5227,0.5625,0.5962,0.6250,0.6500,0.6719,0.6912,0.7083,0.7237,0.7375,0.7500,0.7614,0.7717,0.7812,0.7900,0.7981,0.8056,0.8125,0.8190,0.8250,0.8306,0.8359,0.8409,0.8456,0.8429,0.8403,0.8378,0.8355,0.8333,0.8313,0.8293,0.8274,0.8256,0.8239,0.8222,0.8207,0.8191,0.8177,0.8163,0.8150,0.8137,0.8125,0.8113,0.8102,0.8091,0.8080,0.8070,0.8060
tcfg NDX,1996-02-21,627.280029,U,0.689537707960,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,1996-02-22,643.409973,U,0.857997566584,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,1996-02-23,642.590027,U,-0.063632687600,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,1996-02-26,637.919983,U,-0.348184789818,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.5000,0.6667,0.7500,0.8000,0.8333,0.8571,0.8750,0.8889,0.9000,0.9091,0.9167,0.9231,0.9286,0.9333,0.9375,0.9412,0.9444,0.9474,0.9500,0.9524,0.9545,0.9565,0.9583,0.9600,0.9615,0.9630,0.9643,0.9655,0.9667,0.9677,0.9688,0.9697,0.9706,0.9714,0.9722,0.9730,0.9737,0.9744,0.9750,0.9756,0.9762,0.9767,0.9773,0.9778,0.9783,0.9787,0.9792,0.9796,0.9800,0.9804,0.9808,0.9811,0.9815,0.9818,0.9821,0.9825,0.9828
tcfg NDX,1996-02-27,631.099976,U,-0.488851712217,,0,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.1250,0.4167,0.5625,0.6500,0.7083,0.7500,0.7812,0.8056,0.8250,0.8409,0.8542,0.8654,0.8750,0.8833,0.8906,0.8971,0.9028,0.9079,0.9125,0.9167,0.9205,0.9239,0.9271,0.9300,0.9327,0.9352,0.9375,0.9397,0.9417,0.9435,0.9453,0.9470,0.9485,0.9500,0.9514,0.9527,0.9539,0.9551,0.9563,0.9573,0.9583,0.9593,0.9602,0.9611,0.9620,0.9628,0.9635,0.9643,0.9650,0.9657,0.9663,0.9670,0.9676,0.9682,0.9688,0.9693,0.9698
tcfg NDX,1996-02-28,631.440002,U,0.026932640030,,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.2500,0.4375,0.5500,0.6250,0.6786,0.7188,0.7500,0.7750,0.7955,0.8125,0.8269,0.8393,0.8500,0.8594,0.8676,0.8750,0.8816,0.8875,0.8929,0.8977,0.9022,0.9062,0.9100,0.9135,0.9167,0.9196,0.9224,0.9250,0.9274,0.9297,0.9318,0.9338,0.9357,0.9375,0.9392,0.9408,0.9423,0.9437,0.9451,0.9464,0.9477,0.9489,0.9500,0.9511,0.9521,0.9531,0.9541,0.9550,0.9559,0.9567,0.9575,0.9583,0.9591,0.9598,0.9605,0.9612
tcfg NDX,1996-02-29,622.830017,U,-0.592671341836,,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.0000,0.0625,0.2000,0.2917,0.3571,0.4062,0.4444,0.4750,0.5000,0.5208,0.5385,0.5714,0.6000,0.6250,0.6471,0.6667,0.6842,0.7000,0.7143,0.7273,0.7391,0.7500,0.7600,0.7692,0.7778,0.7857,0.7931,0.8000,0.8065,0.8125,0.8182,0.8235,0.8286,0.8333,0.8378,0.8421,0.8462,0.8500,0.8537,0.8571,0.8605,0.8636,0.8667,0.8696,0.8723,0.8750,0.8776,0.8800,0.8824,0.8846,0.8868,0.8889,0.8909,0.8929,0.8947,0.8966
tcfg NDX,1996-03-01,604.76001,U,-0.895818784938,,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0250,0.0909,0.1458,0.1923,0.2321,0.2667,0.2969,0.3235,0.3611,0.3947,0.4250,0.4524,0.4773,0.5000,0.5208,0.5400,0.5577,0.5741,0.5893,0.6034,0.6167,0.6290,0.6406,0.6515,0.6618,0.6714,0.6806,0.6892,0.6908,0.6923,0.6937,0.6951,0.6964,0.6977,0.6989,0.7000,0.7011,0.7021,0.7031,0.7041,0.7050,0.7059,0.7067,0.7075,0.7083,0.7091,0.7098,0.7105,0.7112
